Estado,IBGE-Code,Município,PET_01,PET_02,PET_03,PET_04,PET_05,PET_06,PET_07,PET_08,PET_09,PET_10,PET_11,PET_12,PR_01,PR_02,PR_03,PR_04,PR_05,PR_06,PR_07,PR_08,PR_09,PR_10,PR_11,PR_12,latitude,longitude
MG,3159308,Santa Rita de Jacutinga,"112,47","97,74","100,03","81,72","63,90","56,58","62,31","82,79","91,67","103,33","99,45","104,09","275,03","206,40","194,97","79,50","34,07","17,07","14,00","17,83","53,97","120,33","182,23","288,43",-22.10152735511042,-44.091815629638354
MG,3159357,Santa Rita de Minas,"121,38","102,46","100,98","80,96","68,65","57,15","63,19","83,06","92,11","106,13","96,48","102,59","202,50","128,70","151,23","86,23","47,17","17,07","18,93","22,07","56,60","118,07","205,87","230,50",-19.875093921313194,-42.12319941365928
MG,3159407,Santa Rita de Ibitipoca,"110,44","95,83","98,42","82,35","66,49","58,40","66,59","87,42","93,49","104,90","99,00","102,35","277,83","207,07","195,80","81,97","33,93","18,50","13,00","14,53","59,73","131,40","206,53","308,50",-21.577181299047844,-43.93027405706897
MG,3159506,Santa Rita do Itueto,"134,79","115,72","112,27","88,70","76,48","63,66","69,24","90,22","100,34","114,49","105,37","111,77","168,07","97,93","127,07","74,57","43,33","21,93","23,03","25,37","45,03","105,67","195,60","193,83",-19.412776277621763,-41.388708777869184
MG,3159605,Santa Rita do Sapucaí,"108,26","96,35","102,40","88,36","71,63","60,71","67,33","91,20","102,75","112,18","105,27","110,22","294,00","232,77","195,43","77,30","38,63","30,77","22,50","23,43","63,00","137,30","175,90","298,93",-22.23704226563492,-45.68282294479658
MG,3159704,Santa Rosa da Serra,"107,10","93,81","103,15","91,70","80,71","68,07","76,68","97,65","107,35","116,12","103,78","99,49","279,77","201,37","180,00","98,17","41,87","14,30","9,40","13,67","65,57","122,67","198,30","319,50",-19.56205449539633,-45.99972393048338
MG,3159803,Santa Vitória,"113,73","103,94","112,80","104,99","93,81","84,95","100,52","125,79","131,61","134,84","120,78","114,93","259,53","230,17","185,93","86,70","34,47","13,23","8,53","11,53","34,07","122,17","174,77","245,93",-18.98953883483617,-50.2752639632651
MG,3159902,Santo Antônio do Amparo,"110,56","97,07","101,25","88,60","74,72","63,11","70,21","95,56","105,80","114,73","104,39","104,54","325,13","206,90","187,70","83,33","32,33","19,43","12,80","13,57","67,43","154,40","213,93","363,67",-20.91625953917516,-44.94277311531737
MG,3160009,Santo Antônio do Aventureiro,"115,76","103,38","102,30","79,71","65,01","55,67","62,03","81,10","90,81","102,49","94,27","103,77","268,67","187,30","183,67","74,23","35,47","18,00","16,10","18,23","54,27","116,57","198,23","282,03",-21.7514610865324,-42.81143011195797
MG,3160108,Santo Antônio do Grama,"125,51","107,68","105,65","84,01","70,77","59,48","65,91","87,65","97,85","112,15","99,91","105,82","208,33","147,53","147,17","74,07","36,30","13,07","13,90","15,57","47,23","112,37","200,00","243,40",-20.32212942649402,-42.603882428314186
MG,3160207,Santo Antônio do Itambé,"127,17","107,30","103,81","85,85","73,11","62,01","67,09","87,36","97,71","116,23","103,02","105,18","205,77","137,37","170,73","85,83","29,23","8,53","7,87","9,83","40,57","101,77","208,83","285,87",-18.47839768662013,-43.266738494477046
MG,3160306,Santo Antônio do Jacinto,"132,16","117,70","114,03","91,42","80,40","67,88","69,23","90,53","102,55","114,10","106,10","118,77","88,63","82,90","84,13","76,10","49,93","44,37","39,60","43,70","43,60","63,20","125,67","123,07",-16.503533305207483,-40.27757272566089
MG,3160405,Santo Antônio do Monte,"112,45","98,42","104,12","92,68","80,21","67,98","76,38","98,40","108,57","118,55","105,25","103,65","300,37","178,77","146,47","86,20","44,97","15,83","9,97","13,30","61,97","120,90","190,17","310,10",-20.083034894855498,-45.29231037870408
MG,3160454,Santo Antônio do Retiro,"138,25","114,44","118,32","99,08","85,61","77,22","83,76","105,37","115,10","139,68","119,30","122,51","134,30","106,77","94,07","52,53","11,13","3,60","4,30","2,07","17,83","63,87","149,40","184,50",-15.288150653052808,-42.66102474915263
MG,3160504,Santo Antônio do Rio Abaixo,"124,00","106,39","104,45","85,49","71,39","60,64","66,70","89,67","100,53","114,60","101,80","105,45","228,97","162,27","168,23","90,47","30,40","10,67","6,83","9,33","43,23","115,73","221,97","308,27",-19.24146860035933,-43.24906409534128
MG,3160603,Santo Hipólito,"131,79","109,58","111,66","97,06","83,86","72,95","80,24","103,11","116,17","128,63","110,16","109,95","189,87","111,00","125,77","52,97","17,33","2,63","3,43","6,03","30,00","72,73","151,93","226,40",-18.39019052213673,-44.17238913276076
MG,3160702,Santos Dumont,"110,14","99,35","100,07","79,23","65,72","56,22","63,51","83,32","90,36","102,03","94,74","101,76","289,73","225,80","221,63","91,67","29,33","20,40","13,07","13,87","55,90","137,47","202,67","324,53",-21.45767409029614,-43.52564708973185
MG,3160801,São Bento Abade,"109,23","97,21","102,05","88,98","71,65","62,55","69,81","94,11","107,74","116,10","108,65","108,69","287,50","220,40","193,80","67,93","35,50","19,07","14,13","16,10","65,27","134,27","195,17","320,20",-21.570149802784943,-45.07226537124807
MG,3160900,São Brás do Suaçuí,"119,46","100,30","102,99","87,64","72,80","62,14","69,97","92,64","101,01","114,04","102,29","103,33","291,57","163,17","172,87","72,23","39,27","14,43","8,10","13,50","59,20","124,13","182,30","296,33",-20.62750674203312,-43.972411564517664
MG,3160959,São Domingos das Dores,"124,73","106,60","103,85","83,56","71,40","60,29","66,12","86,84","95,14","110,95","99,29","104,10","193,03","119,27","149,60","84,63","45,80","18,60","19,53","20,87","54,23","115,80","203,63","226,67",-19.52467695005433,-42.03072589607069
MG,3161007,São Domingos do Prata,"122,37","103,89","102,75","83,72","70,13","59,28","65,80","87,84","97,82","110,55","98,53","103,14","217,83","164,40","164,20","85,93","33,67","12,57","10,20","13,07","50,20","112,63","209,33","295,20",-19.903060017844933,-42.90324962559162
MG,3161056,São Félix de Minas,"132,69","114,28","111,16","87,93","76,42","64,50","69,74","89,41","99,99","114,46","105,54","110,08","163,73","100,63","122,40","74,37","37,70","19,23","21,87","26,23","41,50","107,90","196,33","201,63",-18.568576346120444,-41.44853654733941
MG,3161106,São Francisco,"136,91","116,43","121,20","109,35","99,82","93,54","102,42","125,48","132,16","152,60","122,56","122,08","166,43","114,60","124,07","55,90","16,40","2,77","1,37","1,90","12,33","80,50","159,90","212,90",-15.896483231928324,-44.86126582827647
MG,3161205,São Francisco de Paula,"114,20","97,02","102,54","89,50","75,82","63,68","71,49","95,47","107,01","116,59","106,18","104,26","315,07","191,93","172,83","80,07","36,10","17,63","11,30","13,50","63,00","146,57","204,70","337,13",-20.716589939640887,-44.99538952824248
MG,3161304,São Francisco de Sales,"115,97","105,51","112,62","106,00","92,48","82,58","97,05","125,11","130,94","138,06","125,69","119,64","238,27","231,63","149,67","65,13","30,27","19,40","13,93","10,17","28,07","116,93","135,30","201,23",-19.79672832386785,-49.859359027103686
MG,3161403,São Francisco do Glória,"126,88","108,26","108,21","84,48","70,65","60,19","66,42","85,30","94,93","108,54","99,05","104,30","221,43","141,37","144,17","76,93","46,17","17,13","19,23","20,47","44,53","119,80","204,57","232,37",-20.791914735115405,-42.28229206440377
MG,3161502,São Geraldo,"125,22","104,63","104,42","82,20","67,74","57,08","65,89","87,15","96,43","109,92","98,29","105,08","224,80","162,13","140,87","62,73","32,63","15,03","13,80","12,50","47,90","113,60","202,90","245,40",-20.91061934183077,-42.8291251114843
MG,3161601,São Geraldo da Piedade,"134,45","114,96","111,30","90,74","77,24","66,15","72,52","94,86","105,65","120,62","107,35","112,49","179,33","115,83","141,60","74,60","32,67","11,43","10,20","13,43","36,67","101,80","197,60","232,33",-18.89639225522524,-42.31039176405347
MG,3161650,São Geraldo do Baixio,"137,60","118,24","114,31","89,38","77,89","65,68","71,47","92,95","103,52","118,13","107,18","113,39","164,37","93,87","122,27","73,40","40,67","21,23","24,00","25,93","41,90","105,53","194,70","193,93",-18.9168016572129,-41.36685567495849
MG,3161700,São Gonçalo do Abaeté,"118,41","102,52","110,76","98,67","88,77","77,89","86,22","111,34","122,08","130,57","111,37","107,27","220,03","148,33","162,73","76,63","28,27","4,57","3,50","6,50","28,83","88,43","176,53","255,47",-18.176718100839167,-45.54593578142277
MG,3161809,São Gonçalo do Pará,"116,84","100,85","106,79","93,12","80,06","68,48","76,14","100,26","111,52","122,42","107,02","106,41","276,10","172,13","166,37","76,60","38,87","12,10","6,67","9,63","52,27","107,40","193,80","322,10",-19.983780948254964,-44.82841273322851
MG,3161908,São Gonçalo do Rio Abaixo,"120,73","104,66","103,07","83,45","69,91","59,45","66,22","88,54","96,65","112,48","100,32","102,71","233,57","176,67","170,80","88,83","33,27","12,87","7,80","10,67","47,53","112,07","208,90","328,30",-19.81720130571823,-43.32133459959689
MG,3162005,São Gonçalo do Sapucaí,"109,91","99,05","102,44","89,61","73,23","61,50","68,73","94,10","104,26","115,03","108,61","111,44","285,87","228,20","190,67","72,90","38,70","26,23","19,47","20,20","64,97","137,63","178,17","319,57",-21.911063477133183,-45.59439243689084
MG,3162104,São Gotardo,"108,30","95,16","106,01","92,83","81,85","68,78","78,71","100,07","109,99","118,70","105,26","101,15","272,07","202,67","184,80","97,10","39,73","12,90","7,47","13,13","61,03","119,80","196,73","314,30",-19.359917239804066,-45.9994332547521
MG,3162203,São João Batista do Glória,"111,44","95,61","103,46","94,19","80,60","68,41","77,84","100,87","110,04","118,35","106,46","105,53","305,80","224,27","191,13","85,37","40,70","15,30","9,90","14,53","67,50","129,17","191,30","308,77",-20.57717270507389,-46.438569728014905
MG,3162252,São João da Lagoa,"130,88","108,38","112,64","100,75","90,07","82,57","89,97","113,89","123,38","139,89","113,80","111,56","174,63","136,10","155,00","75,03","19,37","3,77","2,40","4,10","25,20","98,53","190,80","247,43",-16.85983112439757,-44.33475744067346
MG,3162302,São João da Mata,"107,01","97,02","101,96","87,77","72,08","63,83","71,64","94,31","102,13","114,04","107,45","108,51","315,63","226,37","207,37","87,10","48,43","32,33","26,40","24,70","71,10","147,37","192,80","329,80",-21.94251035211716,-45.92332548244379
MG,3162401,São João da Ponte,"138,42","115,63","119,11","104,77","94,82","86,91","94,68","118,58","127,16","148,04","121,25","122,23","130,70","98,10","128,00","44,03","10,33","2,40","1,27","1,17","15,63","68,90","168,93","210,23",-15.908445373269108,-43.89537877238566
MG,3162450,São João das Missões,"135,71","116,30","121,76","110,80","100,27","95,85","104,34","127,31","135,16","154,68","125,70","124,47","143,73","105,67","121,63","49,73","10,93","2,73","0,10","1,10","11,37","62,20","161,83","203,87",-14.891833399370665,-44.22785640016056
MG,3162500,São João del Rei,"116,04","98,43","101,56","85,66","70,38","59,52","69,06","92,14","100,39","112,48","104,61","104,47","266,23","204,87","198,60","78,63","30,33","19,77","9,43","9,70","54,30","132,93","201,17","323,77",-21.26314895829497,-44.2743551686185
MG,3162559,São João do Manhuaçu,"120,79","103,48","102,28","80,03","68,04","56,55","62,00","81,56","90,21","104,15","95,45","102,10","210,70","136,57","149,37","83,57","51,57","19,80","22,40","23,00","51,93","119,60","206,87","230,07",-20.370011398353583,-42.15345975362924
MG,3162575,São João do Manteninha,"136,24","117,37","113,66","88,39","77,07","64,65","69,92","90,36","101,23","115,34","106,84","112,99","157,43","92,93","117,43","77,77","42,70","23,60","31,67","31,03","43,03","105,10","194,27","188,63",-18.752671355146703,-41.16427939733196
MG,3162609,São João do Oriente,"133,17","120,25","113,17","89,73","76,56","64,83","72,72","94,94","103,71","119,97","106,92","111,95","186,77","114,37","145,13","76,73","37,70","13,33","13,73","17,47","44,37","109,40","195,07","220,63",-19.35412113120138,-42.1703171269597
MG,3162658,São João do Pacuí,"133,91","112,18","116,27","103,91","93,67","87,31","94,90","118,32","128,10","141,94","117,39","116,57","133,60","125,60","138,67","66,27","13,87","2,57","1,97","3,33","16,37","85,00","169,20","229,70",-16.55531987823856,-44.52432729548875
MG,3162708,São João do Paraíso,"135,77","117,29","117,92","98,49","84,06","74,06","80,70","100,24","110,88","134,19","116,96","122,74","90,97","63,23","73,87","49,37","7,53","5,00","2,90","3,17","12,20","63,23","137,93","136,63",-15.34286488423018,-41.9768581791225
MG,3162807,São João Evangelista,"124,02","104,14","104,30","83,27","71,41","59,45","63,57","83,17","95,90","111,31","100,14","104,57","188,57","141,83","167,07","92,37","30,57","11,73","10,33","9,13","41,30","104,13","212,40","306,93",-18.51368905346244,-42.77561117661383
MG,3162906,São João Nepomuceno,"119,94","106,21","106,06","82,40","67,13","56,99","64,36","84,59","93,14","105,16","96,45","106,06","266,80","189,90","166,20","65,37","29,40","10,73","13,07","13,13","49,93","112,17","199,43","252,43",-21.583029828965067,-43.003286970178834
MG,3162922,São Joaquim de Bicas,"123,50","104,85","108,09","92,57","80,76","69,81","75,97","99,67","110,54","121,88","105,94","106,58","303,20","166,37","186,47","76,10","35,47","11,90","8,77","10,27","53,13","116,03","217,40","334,97",-20.07093418802856,-44.249028301849286
MG,3162948,São José da Barra,"110,46","94,60","101,94","93,57","78,78","67,53","76,00","99,68","106,56","115,16","106,55","104,68","300,57","209,57","184,67","85,30","45,47","16,97","11,93","15,10","71,23","130,53","189,77","310,37",-20.747484962699005,-46.24381153690558
MG,3162955,São José da Lapa,"122,97","104,82","108,41","92,92","80,92","68,86","75,39","99,32","111,27","123,21","107,94","107,31","254,60","166,17","152,37","62,03","24,93","9,73","7,97","8,13","41,43","118,90","212,10","298,97",-19.69682573855634,-43.99035317893372
MG,3163003,São José da Safira,"135,74","115,11","112,54","91,58","78,74","66,68","72,62","94,08","104,74","121,01","108,08","113,38","160,00","105,03","130,20","70,60","27,60","9,67","12,33","12,23","31,90","97,93","192,50","222,27",-18.31754949214392,-42.12333516422724
MG,3163102,São José da Varginha,"121,29","101,61","106,53","92,71","80,99","69,74","76,09","99,93","112,61","122,83","107,27","105,52","260,70","169,03","169,00","73,03","32,90","11,50","5,87","8,23","49,30","105,07","201,47","314,87",-19.696011657901945,-44.56148976733174
MG,3163201,São José do Alegre,"109,20","95,57","103,18","88,84","70,40","60,53","66,12","89,55","101,78","111,88","104,81","110,15","291,53","236,70","194,43","73,47","37,67","29,73","20,67","24,27","62,20","134,73","173,80","297,97",-22.330334329667902,-45.51778294507081
MG,3163300,São José do Divino,"138,20","118,28","114,85","90,70","78,64","66,98","72,45","92,90","104,26","119,52","107,71","114,21","152,70","95,50","115,70","72,67","36,47","19,00","22,87","25,53","38,27","105,10","191,10","192,43",-18.39819592336648,-41.3759999886429
MG,3163409,São José do Goiabal,"128,37","113,07","108,78","86,53","73,57","61,69","69,25","92,16","101,78","115,80","103,73","107,73","198,90","143,17","146,03","74,17","31,43","10,23","9,27","11,60","44,23","107,90","197,37","251,03",-19.931117840541777,-42.69342704596645
MG,3163508,São José do Jacuri,"127,21","109,22","106,12","86,60","75,77","62,53","67,47","87,65","99,20","115,43","104,17","107,41","170,70","123,63","154,83","80,87","26,83","9,70","10,10","8,47","36,03","98,00","199,53","276,30",-18.24286026252833,-42.66828214983604
MG,3163607,São José do Mantimento,"130,54","109,56","108,47","85,65","72,86","60,45","65,83","86,59","96,77","110,79","101,99","107,65","178,83","112,93","132,67","78,50","45,70","19,97","21,80","25,33","49,17","110,43","196,90","199,63",-20.02022462449071,-41.77006524142596
MG,3163706,São Lourenço,"109,05","98,10","103,14","87,93","69,17","59,33","64,98","87,99","100,88","111,89","102,96","109,62","302,53","234,87","190,37","72,67","43,80","26,03","18,50","22,30","66,70","133,37","186,83","315,97",-22.11714843057468,-45.03420639026378
MG,3163805,São Miguel do Anta,"119,82","103,85","103,11","81,93","68,32","57,00","64,06","84,93","91,79","105,48","95,84","102,52","218,77","151,77","141,30","65,60","36,10","16,03","17,03","15,60","48,47","116,03","205,40","245,13",-20.726724596816563,-42.71085816713366
MG,3163904,São Pedro da União,"102,31","90,75","97,28","90,22","75,43","66,95","76,64","99,94","104,88","110,46","100,15","101,54","296,67","230,50","205,13","83,67","43,10","23,77","13,83","14,03","70,57","144,07","197,33","295,50",-21.12689315064437,-46.64196950221153
MG,3164001,São Pedro dos Ferros,"128,81","112,49","107,09","86,09","73,45","61,37","68,30","90,86","100,95","114,55","103,01","107,68","197,40","139,80","144,73","73,93","33,47","11,40","10,93","12,40","45,47","108,63","194,63","238,80",-20.054143669801988,-42.56982318719577
MG,3164100,São Pedro do Suaçuí,"129,89","112,03","106,00","88,30","75,11","63,15","68,37","88,28","100,07","115,54","104,72","107,96","169,00","122,90","151,97","79,47","26,13","9,77","9,50","7,80","35,90","98,60","200,43","273,37",-18.34797726521842,-42.592704692807416
MG,3164209,São Romão,"128,56","110,40","118,13","105,76","96,95","89,28","98,31","121,23","129,65","144,46","118,92","115,67","152,17","121,33","138,17","66,60","14,63","3,63","1,97","2,73","13,97","72,77","182,50","212,93",-16.38946316392623,-45.40630771960783
MG,3164308,São Roque de Minas,"103,00","88,02","96,45","88,17","77,68","65,92","75,97","97,61","104,44","109,92","98,98","96,75","309,27","237,23","198,23","107,27","44,57","18,47","13,53","18,97","83,27","142,10","203,90","340,13",-20.187053238844143,-46.51350076676968
MG,3164407,São Sebastião da Bela Vista,"109,34","96,33","102,09","89,07","71,53","61,63","68,90","92,01","102,16","114,31","106,17","110,39","292,20","227,83","196,23","78,67","42,30","31,50","22,23","23,93","65,03","138,17","179,30","307,80",-22.161225230108528,-45.77585059438
MG,3164431,São Sebastião da Vargem Alegre,"122,99","102,78","102,61","81,74","67,33","58,00","64,47","83,47","91,36","104,15","95,44","103,24","242,43","161,97","150,53","71,63","39,33","16,33","18,27","18,23","49,27","120,93","207,97","249,07",-21.024261491660457,-42.599187069316834
MG,3164472,São Sebastião do Anta,"123,73","105,18","103,94","83,18","71,06","60,02","65,82","86,04","94,20","109,82","98,41","103,90","192,80","120,37","149,73","84,63","44,83","18,70","19,00","22,53","54,87","116,13","203,90","225,43",-19.50725751107522,-41.95736340373925
MG,3164506,São Sebastião do Maranhão,"131,20","113,10","108,74","89,54","78,45","65,26","70,23","90,84","101,62","121,13","106,83","109,32","158,43","112,30","142,97","71,17","25,13","8,03","10,03","8,60","31,70","93,27","192,07","253,53",-18.059823835133283,-42.54120235714792
MG,3164605,São Sebastião do Oeste,"114,16","99,11","105,39","92,65","79,30","67,34","75,48","97,47","109,01","119,74","108,42","105,79","293,70","174,27","155,83","78,77","42,03","14,13","8,53","11,73","56,07","119,50","193,00","314,27",-20.25158447602197,-45.04433221987031
MG,3164704,São Sebastião do Paraíso,"103,96","92,46","100,75","94,31","79,10","69,16","79,66","103,93","113,15","115,88","108,18","105,94","303,20","235,40","203,97","80,60","41,13","22,47","14,73","12,53","61,67","145,73","192,50","287,63",-20.922421405882574,-47.00642156971743
MG,3164803,São Sebastião do Rio Preto,"124,76","109,29","107,22","85,87","71,55","61,05","67,08","90,03","100,96","115,29","103,38","106,03","226,83","161,50","166,07","89,17","29,43","10,73","6,23","8,47","43,23","115,10","219,30","308,40",-19.3004393695675,-43.21957598787233
MG,3164902,São Sebastião do Rio Verde,"112,29","99,45","103,60","86,92","68,52","58,21","63,62","87,41","100,60","110,44","104,49","110,00","302,50","230,70","190,57","71,07","41,03","25,37","17,07","20,87","63,77","128,87","181,60","307,83",-22.219423706116977,-45.02489758763841
MG,3165008,São Tiago,"116,39","97,83","102,28","88,55","73,19","62,50","70,26","94,30","104,89","115,38","105,21","104,25","316,27","213,63","202,20","83,07","29,50","19,47","10,70","12,37","62,27","154,10","212,93","372,37",-20.938529237251245,-44.56032649356025
MG,3165107,São Tomás de Aquino,"104,96","92,22","99,22","94,26","80,24","69,81","80,69","105,33","114,27","118,01","110,11","104,93","303,47","240,50","208,57","84,20","41,00","21,47","15,40","12,43","64,00","148,37","190,93","286,73",-20.78612740231836,-47.12721352752312
MG,3165206,São Thomé das Letras,"109,90","100,60","103,04","89,92","73,45","63,95","73,41","96,63","109,48","116,71","107,54","109,75","298,53","235,67","198,27","73,83","36,33","20,87","13,83","17,90","65,63","137,63","197,83","335,30",-21.733343463637063,-44.9637863237251
MG,3165305,São Vicente de Minas,"110,01","96,88","100,39","85,33","67,50","59,05","67,39","90,06","99,49","111,27","102,93","106,30","286,37","220,07","200,30","77,93","34,70","21,67","14,37","15,20","60,80","133,90","198,50","325,13",-21.66710365638861,-44.47433359059214
MG,3165404,Sapucaí-Mirim,"97,62","81,32","84,27","74,07","58,86","51,00","56,74","72,55","80,25","92,64","85,86","94,34","367,57","243,57","210,67","102,00","58,87","43,10","32,47","48,07","71,17","159,57","199,63","313,33",-22.78628633423432,-45.84848881954797
MG,3165503,Sardoá,"124,61","105,64","104,61","83,51","72,62","60,69","65,50","85,50","96,98","111,92","99,53","104,63","194,40","137,60","158,83","91,53","35,77","14,23","13,37","14,20","44,53","110,10","214,70","279,63",-18.775445655790016,-42.40710473420518
MG,3165537,Sarzedo,"119,42","102,91","106,77","92,46","80,49","69,76","76,75","99,23","111,17","121,25","106,60","106,12","303,87","169,63","183,60","76,03","34,57","12,73","8,83","10,40","50,00","122,57","218,27","327,87",-20.05916056773806,-44.121108962477415
MG,3165552,Setubinha,"128,27","110,74","108,41","89,07","79,96","65,81","70,05","90,34","99,53","120,38","104,90","108,66","148,30","104,40","125,57","63,57","24,03","7,93","11,90","11,90","31,83","93,87","189,57","222,33",-17.622547711516376,-42.1568515061042
MG,3165560,Sem-Peixe,"126,81","111,30","108,47","85,60","72,84","61,55","68,41","91,00","100,61","114,34","102,20","106,84","206,53","151,00","145,73","72,23","31,10","10,27","9,80","10,90","45,43","108,83","198,60","257,47",-20.08001870393645,-42.82509700741298
MG,3165578,Senador Amaral,"96,87","84,15","88,27","78,73","64,73","56,15","63,01","82,73","91,27","101,20","92,17","96,67","361,10","243,37","211,73","98,70","53,23","41,93","30,17","37,83","74,00","156,57","200,83","319,17",-22.557709854677096,-46.2171031257079
MG,3165602,Senador Cortes,"115,45","103,26","102,74","79,70","64,87","56,25","62,27","81,53","90,55","101,82","94,86","104,43","279,20","189,43","188,27","75,33","34,30","19,03","15,93","18,10","55,60","119,70","199,77","284,27",-21.770376311869853,-42.90913495675994
MG,3165701,Senador Firmino,"116,57","103,07","100,67","80,43","66,91","56,78","62,83","83,23","91,34","104,67","94,72","101,78","241,33","172,23","155,17","65,53","32,03","17,50","14,70","14,80","51,30","117,30","203,40","261,63",-20.90430317413976,-43.10447476835772
MG,3165800,Senador José Bento,"105,13","96,26","100,63","87,71","72,56","63,95","71,17","95,36","103,52","114,55","104,97","108,82","316,23","222,80","205,77","87,00","46,77","35,87","27,27","24,97","69,47","144,03","188,47","316,13",-22.15674455521066,-46.14119076454605
MG,3165909,Senador Modestino Gonçalves,"128,13","108,40","107,65","89,01","79,17","66,47","71,53","93,69","101,65","123,21","106,44","107,52","172,40","109,37","156,70","68,60","20,93","5,30","6,57","7,30","31,23","89,57","184,63","252,60",-17.85519342824527,-43.24098608108541
MG,3166006,Senhora de Oliveira,"115,06","102,36","100,83","81,28","67,76","57,76","64,05","85,00","93,02","107,00","95,22","101,88","256,43","177,43","166,10","71,80","34,43","18,27","12,80","14,53","53,00","119,97","200,80","277,50",-20.80095913699401,-43.34950892078915
MG,3166105,Senhora do Porto,"122,49","106,51","103,09","84,06","70,47","60,11","65,44","86,27","97,15","112,08","100,28","103,32","226,13","157,87","171,47","92,93","30,43","9,70","7,33","9,83","44,43","114,73","226,57","307,00",-18.913184736041803,-43.08052553110875
MG,3166204,Senhora dos Remédios,"112,60","101,63","100,57","80,94","67,90","58,40","64,88","85,55","93,25","104,84","95,53","102,35","273,87","196,83","182,67","77,97","34,20","21,00","12,87","15,27","56,83","127,70","200,70","291,70",-21.031228056912905,-43.6002374396856
MG,3166303,Sericita,"119,71","102,87","101,50","80,90","68,03","57,48","63,09","83,41","91,02","105,26","95,76","102,10","221,07","148,10","149,90","77,97","45,03","16,20","19,80","19,53","50,40","118,87","207,77","241,57",-20.49224552512138,-42.45871808492556
MG,3166402,Seritinga,"108,89","94,30","98,02","83,62","67,63","58,12","66,13","88,46","96,29","106,68","100,43","104,09","295,87","225,50","207,07","81,07","35,90","22,00","16,70","17,53","63,43","134,17","200,17","328,40",-21.91651906916364,-44.45971757310946
MG,3166501,Serra Azul de Minas,"127,06","107,11","102,86","86,02","73,76","62,43","67,04","87,69","97,73","116,50","103,34","105,50","200,07","134,30","172,30","86,00","27,90","7,70","7,90","8,43","40,37","101,20","207,30","286,80",-18.390681764015333,-43.20727753821958
MG,3166600,Serra da Saudade,"113,88","99,29","109,67","95,50","83,70","71,05","79,52","101,44","111,74","123,00","108,25","105,01","266,57","188,13","167,47","79,23","36,67","11,23","6,13","8,50","49,03","120,63","184,60","301,97",-19.38554654261966,-45.777259077509335
MG,3166709,Serra dos Aimorés,"139,07","123,14","116,46","91,43","79,90","66,68","70,38","90,60","103,29","115,67","108,59","120,65","114,70","91,53","118,97","86,30","58,60","34,20","56,63","42,27","43,07","99,27","174,03","148,23",-17.784137403989213,-40.264436018849736
MG,3166808,Serra do Salitre,"104,37","93,60","101,71","92,84","83,68","72,82","82,29","105,59","116,06","118,11","105,09","99,31","269,07","219,53","202,90","98,57","34,43","9,33","6,10","12,73","64,70","124,43","205,93","346,53",-19.159136491322773,-46.65451125027174
MG,3166907,Serrania,"107,84","98,10","103,77","89,97","75,11","65,08","73,04","97,66","106,87","115,59","108,24","108,81","293,93","211,03","197,13","81,33","45,03","26,80","20,73","17,93","66,73","142,13","189,63","312,40",-21.55397247010948,-46.092836090931485
MG,3166956,Serranópolis de Minas,"138,01","117,26","118,24","100,85","88,18","77,98","83,78","105,72","118,32","141,78","119,26","124,13","133,57","108,70","108,63","37,90","7,27","0,20","1,27","1,93","19,27","70,87","170,13","200,63",-15.85690470997918,-42.860867476096125
MG,3167004,Serranos,"111,53","95,10","99,03","84,63","68,18","59,23","67,32","89,44","97,97","109,07","102,02","105,61","295,33","226,07","204,67","79,03","36,57","21,03","15,80","17,47","63,43","134,20","199,40","328,93",-21.830991081619,-44.53686101136611
MG,3167103,Serro,"124,06","104,87","101,44","84,35","72,29","61,66","67,14","87,72","96,75","118,03","101,53","103,08","227,03","141,70","177,17","89,03","29,57","7,80","7,67","10,63","41,60","105,57","213,57","287,73",-18.53648229861309,-43.40176351050956
MG,3167202,Sete Lagoas,"121,88","102,63","107,24","93,17","81,18","70,44","75,64","100,37","113,99","122,54","105,47","105,48","268,50","166,40","151,37","65,53","32,90","11,67","7,03","8,10","47,93","119,57","218,20","286,77",-19.43728723203314,-44.25352577097832
MG,3167301,Silveirânia,"116,93","103,58","102,57","81,21","67,41","57,58","64,17","84,54","92,38","105,78","95,46","103,97","263,87","187,37","171,90","68,63","29,53","16,03","12,83","14,70","52,27","121,27","201,70","265,60",-21.143374677367788,-43.20296239635188
MG,3167400,Silvianópolis,"107,64","97,29","101,77","88,90","72,52","62,28","69,18","92,83","102,74","115,29","106,93","109,92","294,73","224,70","195,57","78,80","42,60","30,30","23,57","23,27","66,20","139,30","180,63","316,30",-22.036847832778925,-45.805612258703
MG,3167509,Simão Pereira,"113,56","102,44","102,10","79,66","64,10","55,77","61,75","80,61","91,07","100,72","95,16","104,87","262,90","184,17","182,83","77,17","37,70","19,90","18,60","19,63","51,83","115,10","187,17","258,03",-21.96432239378716,-43.29295222120417
MG,3167608,Simonésia,"122,52","103,86","102,39","81,01","69,12","57,27","62,89","82,23","91,77","106,38","96,85","102,82","198,47","126,97","147,87","85,27","47,53","19,17","22,50","25,53","55,53","116,93","202,87","219,33",-19.998976319779366,-41.98730698651835
MG,3167707,Sobrália,"134,12","118,18","111,62","90,09","76,75","65,72","72,36","94,84","105,15","120,85","107,32","111,58","184,80","112,73","144,07","76,97","38,47","14,73","13,63","17,53","40,90","107,80","195,93","221,37",-19.21829457648276,-42.14592071951965
