Estado,IBGE-Code,Município,PET_01,PET_02,PET_03,PET_04,PET_05,PET_06,PET_07,PET_08,PET_09,PET_10,PET_11,PET_12,PR_01,PR_02,PR_03,PR_04,PR_05,PR_06,PR_07,PR_08,PR_09,PR_10,PR_11,PR_12,latitude,longitude
RO,1100148,Nova Brasilândia D'Oeste,82.84,74.19,84.88666666666667,80.70666666666668,87.72666666666667,90.54666666666668,113.93333333333334,130.36333333333334,114.39,114.95333333333332,102.09666666666668,87.09333333333333,295.43333333333334,274.1666666666667,274.7,132.43333333333334,65.66666666666667,19.966666666666665,6.233333333333333,24.53333333333333,83.36666666666666,149.3,199.46666666666667,224.36666666666667,-11.66013238787139,-62.28918180084762
RO,1100155,Ouro Preto do Oeste,80.47333333333334,71.27666666666667,81.28,77.39,86.26666666666667,90.15333333333334,111.06333333333336,125.99666666666668,108.40333333333334,108.08333333333331,97.75,83.03333333333335,340.4,333.2,313.03333333333336,166.9,88.7,22.166666666666668,10.833333333333334,18.166666666666668,85.73333333333333,160.76666666666668,252.53333333333333,252.1,-10.618086658292745,-62.18138396675328
RO,1100189,Pimenta Bueno,87.18333333333334,76.79333333333334,86.55333333333334,88.70333333333333,91.31,94.98,116.58333333333331,132.87,117.33333333333331,117.52666666666669,103.79333333333336,90.37666666666668,305.6333333333333,314.03333333333336,257.2,136.16666666666666,58.4,13.733333333333333,5.1,22.6,64.33333333333333,163.23333333333332,189.16666666666663,206.2333333333333,-11.911660667424856,-60.81594473489161
RO,1100205,Porto Velho,80.53333333333335,73.34333333333333,82.39,78.64,89.32000000000001,93.0,108.10666666666668,118.70666666666666,112.71666666666668,106.74,91.87,80.45666666666668,304.76666666666665,319.1666666666667,281.76666666666665,201.46666666666667,128.23333333333332,34.4,19.566666666666663,31.266666666666666,88.83333333333333,171.26666666666668,218.7,299.1666666666667,-9.14484959233673,-64.30140803727535
RO,1100254,Presidente Médici,82.35666666666668,74.26666666666667,84.37,80.38,88.45,91.84666666666668,113.45666666666666,129.02333333333334,111.55333333333334,111.60666666666668,99.18666666666668,85.48666666666668,386.4333333333333,308.76666666666665,313.7333333333333,156.2,67.33333333333333,25.266666666666666,9.566666666666666,19.53333333333333,99.73333333333332,167.7,241.63333333333333,239.0,-11.157075828764455,-61.89392307583503
RO,1100262,Rio Crespo,80.35000000000001,71.99,81.12333333333333,76.86666666666667,87.64333333333333,91.41,111.15666666666668,121.98333333333332,110.08,107.60666666666668,98.02,83.33,346.6666666666667,359.03333333333336,352.46666666666664,196.26666666666668,122.36666666666666,22.966666666666665,8.166666666666666,20.9,96.83333333333331,184.86666666666667,268.1333333333333,325.6,-9.647906151443662,-62.79223835995455
RO,1100288,Rolim de Moura,87.47000000000001,75.41000000000001,84.16000000000001,78.75666666666667,87.60000000000001,91.95,110.86,126.85,114.82666666666668,110.5,101.19666666666669,92.52333333333334,303.56666666666666,274.8666666666667,280.6,131.63333333333333,61.73333333333333,17.766666666666666,7.533333333333333,27.23333333333333,85.5,149.9,212.3,250.5,-11.731997610600953,-61.78612524174069
RO,1100296,Santa Luzia D'Oeste,83.22333333333334,75.38,84.35666666666668,83.16000000000001,88.00333333333333,90.96666666666668,112.76666666666668,130.51666666666668,117.28,114.25666666666666,100.07,87.82000000000001,280.2333333333333,270.1333333333333,265.7333333333333,118.2,54.63333333333333,15.4,5.8,22.366666666666667,68.86666666666666,150.93333333333334,187.86666666666667,214.16666666666663,-12.019458501519198,-61.71426001901113
RO,1100304,Vilhena,86.52000000000001,77.98,86.41666666666667,89.10000000000001,93.12333333333332,95.29666666666668,117.38666666666666,133.16,119.55666666666669,119.22666666666667,99.48666666666668,91.25,319.9,328.3333333333333,256.8,153.16666666666666,56.333333333333336,14.6,4.433333333333334,16.0,60.03333333333333,150.93333333333334,202.96666666666667,217.6,-12.09132372424876,-60.24102295305512
RO,1100320,São Miguel do Guaporé,79.85333333333334,75.44,82.29,86.95666666666668,86.2,90.36,107.31666666666668,128.14333333333337,118.07,115.02333333333334,93.06666666666666,86.39666666666668,275.2333333333333,277.8333333333333,258.96666666666664,134.83333333333334,83.1,19.2,9.433333333333334,28.466666666666665,76.26666666666667,138.9,176.23333333333332,206.63333333333333,-11.62419977650661,-62.97190141677846
RO,1100338,Nova Mamoré,83.71666666666667,75.77000000000001,84.34333333333333,79.17000000000002,89.08333333333334,91.79,108.99666666666668,121.82333333333334,117.11666666666667,112.85333333333334,98.60666666666668,85.11333333333334,289.0,290.96666666666664,266.53333333333336,176.06666666666666,124.8,26.53333333333333,15.633333333333333,30.066666666666663,83.96666666666667,157.43333333333334,187.7,254.7,-10.366558378739278,-64.62480153955838
RO,1100346,Alvorada D'Oeste,81.84333333333333,73.22000000000001,83.53333333333335,79.41000000000001,86.5,89.76666666666667,109.50666666666666,125.68,112.32,111.54000000000002,99.46666666666668,85.27666666666667,298.46666666666664,292.8,276.43333333333334,145.66666666666666,82.1,19.433333333333334,9.333333333333334,28.83333333333333,84.4,146.03333333333333,195.96666666666667,206.63333333333333,-11.30080627422358,-62.54071008040109
RO,1100379,Alto Alegre dos Parecis,86.11333333333334,80.16666666666667,87.41000000000001,91.14666666666668,90.08,92.14333333333332,115.00666666666666,133.36666666666667,126.94,120.77,99.98666666666668,93.35666666666668,260.06666666666666,244.56666666666663,241.56666666666663,108.23333333333332,51.93333333333333,18.3,5.633333333333334,19.1,56.9,144.66666666666666,161.6,188.1,-12.594380283355692,-61.89392307583503
RO,1100403,Alto Paraíso,80.34333333333333,72.59333333333333,81.84333333333333,77.87333333333333,88.04666666666668,91.63666666666668,111.58333333333331,121.73333333333332,110.72333333333334,107.91333333333336,98.28333333333336,82.58,343.2333333333333,351.76666666666665,328.5,200.66666666666663,130.46666666666667,25.166666666666668,8.766666666666667,21.166666666666668,98.7,172.43333333333334,238.36666666666667,309.8666666666667,-9.647906151443662,-63.40309275315583
RO,1100452,Buritis,81.84666666666668,73.7,82.61666666666667,78.65,88.13666666666667,91.37,107.92000000000002,119.18666666666668,112.81666666666668,109.31,98.57666666666668,81.9,325.8666666666667,328.8,294.6666666666667,194.46666666666667,122.43333333333334,26.166666666666668,15.966666666666669,30.53333333333333,94.13333333333334,166.6,220.36666666666667,290.96666666666664,-10.04316487645625,-63.94208192362754
RO,1100502,Novo Horizonte do Oeste,83.72666666666667,75.20666666666668,84.65333333333334,81.80666666666667,88.09,91.65666666666668,113.55,131.09666666666666,114.13666666666666,112.24333333333334,101.04333333333334,87.21000000000001,301.8,271.7,275.76666666666665,127.36666666666666,61.53333333333333,18.5,7.0,23.53333333333333,81.43333333333334,148.36666666666667,203.33333333333331,233.56666666666663,-11.696064999236173,-62.07358613265894
RO,1100601,Cacaulândia,81.62,72.46333333333334,81.71000000000001,77.55666666666667,87.50666666666667,91.26333333333334,109.63666666666666,122.79000000000002,110.37333333333332,108.99333333333334,98.96666666666668,84.61666666666667,314.6,324.2,291.3333333333333,182.03333333333333,105.9,15.666666666666666,7.4,26.666666666666668,96.73333333333332,162.8,237.6,273.96666666666664,-10.330625767374498,-62.97190141677846
RO,1100700,Campo Novo de Rondônia,81.85666666666668,73.73666666666666,82.73,78.13666666666667,88.09666666666668,91.17666666666668,109.45333333333332,122.53333333333332,113.47,110.53,99.54333333333334,84.75333333333333,328.53333333333336,343.3666666666667,298.6,193.8,112.7,24.73333333333333,17.166666666666668,35.06666666666667,93.6,159.93333333333334,225.1,293.3,-10.47435621283362,-63.79835147816842
RO,1100809,Candeias do Jamari,78.35666666666668,72.46333333333334,80.14666666666668,81.72333333333334,90.02000000000001,94.03,112.1,120.7,111.22,106.61333333333334,90.72,81.83333333333334,344.7333333333333,353.6333333333333,360.0,198.1,137.3,33.666666666666664,11.933333333333334,22.066666666666663,90.53333333333332,162.4,237.2333333333333,320.7,-8.893321312783263,-63.33122753042627
RO,1100908,Castanheiras,83.06333333333333,73.99,84.61333333333334,82.04666666666668,88.15333333333334,91.41333333333334,112.84333333333336,130.16333333333336,112.98666666666666,112.45,101.19,87.27333333333334,340.43333333333334,288.0,287.7333333333333,135.16666666666666,62.333333333333336,19.9,7.866666666666666,22.666666666666668,87.73333333333333,150.16666666666666,220.26666666666668,246.1,-11.480469331047486,-61.89392307583503
RO,1100924,Chupinguaia,89.56,79.67333333333335,87.44666666666667,90.7,91.35666666666668,93.59333333333332,117.30333333333334,133.13,121.18,121.09333333333336,105.84666666666668,93.87666666666668,275.8666666666667,275.9,251.66666666666663,123.46666666666668,51.56666666666667,12.166666666666666,5.3,21.3,52.5,173.23333333333332,155.13333333333333,136.36666666666667,-12.52251506062613,-60.88780995762117
RO,1100940,Cujubim,79.9,71.47000000000001,80.47666666666667,76.12333333333333,87.74000000000001,92.1,112.37,122.73,109.41333333333336,104.89666666666668,94.15,79.96000000000001,363.8666666666667,346.93333333333334,368.8666666666667,211.56666666666663,133.1,30.23333333333333,12.6,27.9,99.6,195.2333333333333,263.8666666666667,355.53333333333336,-9.18078220370151,-62.57664269176587
RO,1101005,Governador Jorge Teixeira,79.7,72.86666666666666,80.47666666666667,78.41666666666667,86.58666666666667,89.42000000000002,110.13666666666666,125.29333333333336,114.38,110.93333333333334,90.27333333333334,81.75,308.7,314.4,273.3333333333333,172.56666666666666,102.46666666666668,16.533333333333335,9.566666666666666,30.1,87.03333333333333,149.5,203.66666666666663,243.36666666666667,-10.761817103751868,-63.18749708496715
RO,1101104,Itapuã do Oeste,78.92333333333335,71.75666666666667,80.43,76.57666666666667,87.4,91.49333333333334,111.40666666666668,121.91333333333336,110.14666666666668,106.01,91.57333333333334,78.85666666666668,372.56666666666666,366.6333333333333,388.03333333333336,208.2,147.5,31.83333333333333,8.766666666666667,19.933333333333334,93.03333333333332,171.83333333333334,242.56666666666663,329.2,-9.18078220370151,-63.04376663950802
RO,1101203,Ministro Andreazza,80.86000000000001,72.02000000000001,82.38,79.88,86.63333333333334,90.38333333333334,110.76,128.91666666666669,110.58,109.6,98.66333333333334,83.98666666666668,384.1666666666667,321.7333333333333,296.8333333333333,161.56666666666666,64.63333333333334,20.266666666666666,9.2,18.5,84.56666666666666,148.73333333333332,235.6,257.8666666666667,-11.157075828764455,-61.57052957355201
RO,1101302,Mirante da Serra,81.38333333333334,73.09333333333333,82.29333333333334,78.91333333333334,86.32333333333334,89.52000000000001,108.26,125.99,112.57333333333334,110.81666666666668,98.74,84.28666666666668,288.0,299.4,267.9,154.43333333333334,94.36666666666666,17.4,9.5,31.633333333333333,79.43333333333334,140.53333333333333,186.1,203.06666666666663,-11.085210606034895,-62.86410358268412
